"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000236723",3.33006181694028,-1.18110535887559,1.19878561148275,-0.985251530851046,0.324500534309173,0.999955093218881
"ENSG00000117016",9.31672607205463,0.737785489968641,1.38269181612809,0.533586357684998,0.593627748901023,0.999955093218881
"ENSG00000163866",1473.22950245344,-0.205084122538671,0.410842678074656,-0.499179207719516,0.617653141001353,0.999955093218881
"ENSG00000162384",288.062258275988,0.243851593881629,0.527565036993417,0.462220914546071,0.643922906495114,0.999955093218881
"ENSG00000162391",5.50534803534038,0.817265595056998,1.3697255368369,0.596663764438755,0.550731889762441,0.999955093218881
"ENSG00000117859",663.384367003489,-0.173044947088475,0.456385737264536,-0.379163792728633,0.704566236855307,0.999955093218881
"ENSG00000162396",42.4754550586665,0.13151749100047,0.939980110690919,0.139915184911519,0.888727003482673,0.999955093218881
"ENSG00000162378",314.299018119151,0.609952333465845,1.00589692346258,0.606376577200592,0.544264718542554,0.999955093218881
"ENSG00000240563",13.1746436244703,-0.277372650685778,1.43948795007186,-0.192688414426763,0.847202997367813,0.999955093218881
"ENSG00000284773",18.2579175998403,-0.388496862147238,0.856868055896524,-0.453391697209159,0.650266714038084,0.999955093218881
"ENSG00000117862",165.094879562371,0.173374194680812,0.553672377947786,0.313134990268851,0.754178106486148,0.999955093218881
"ENSG00000224609",34.9419199358204,0.811173729522087,0.709826957702093,1.14277672990623,0.253131302692436,0.999955093218881
"ENSG00000243725",80.5062805858022,-1.13966247865276,0.740413990747672,-1.53922331681216,0.123749787140064,0.999955093218881
"ENSG00000162407",182.86474066184,-0.12650087974533,0.844794473655484,-0.14974160424837,0.880968482774533,0.999955093218881
"ENSG00000163877",756.20014141133,-0.179956804001861,0.474324574032872,-0.379395911267693,0.704393886349493,0.999955093218881
"ENSG00000228929",64.2841455412514,-0.443356524190903,0.492107487651464,-0.900934318855379,0.367623242826613,0.999955093218881
"ENSG00000224570",1.96051077212113,2.06978798363763,1.80132248908994,1.14903799634641,0.250540313351335,0.999955093218881
"ENSG00000157184",268.322624325351,-0.0502231936027598,0.315921440051946,-0.158973679008622,0.873689611193492,0.999955093218881
"ENSG00000198815",1530.82428381117,0.0567296899756239,0.294766455171014,0.192456397193199,0.847384719401285,0.999955093218881
"ENSG00000134744",430.189917899276,0.184130232588702,0.626215545945987,0.294036508324856,0.768730006192086,0.999955093218881
"ENSG00000162385",725.30001625961,-0.0346112328046649,0.364569345381378,-0.0949373095767497,0.924364621585246,0.999955093218881
"ENSG00000123080",21.4793304566487,0.736459591634413,1.00696726340969,0.731363986094925,0.46455685673047,0.999955093218881
"ENSG00000162415",9.96967936867809,-0.283123844109757,2.02841688274162,-0.139578725911157,0.888992850318346,0.999955093218881
"ENSG00000162600",60.1290531633272,0.39767184990488,0.769343463311387,0.516897678175145,0.605227588512237,0.999955093218881
"ENSG00000116704",156.768597953554,-0.0180980167584256,0.534142944701087,-0.033882347296665,0.972970969922201,0.999955093218881
"ENSG00000157193",343.995492686737,0.270817568741364,0.789384880770727,0.343074177550686,0.73154265685689,0.999955093218881
"ENSG00000116205",235.37701420681,0.279329103787319,0.58495410830955,0.477523107914478,0.632989670028263,0.999955093218881
"ENSG00000198841",94.885056757049,-0.618372457539521,0.479570977693042,-1.28942843979879,0.197249179536347,0.999955093218881
"ENSG00000116212",188.31530307816,0.0304394259625645,0.600496207373239,0.0506904549750883,0.959572182698771,0.999955093218881
"ENSG00000233994",3.45310590985813,0.708129338120917,1.16873083878854,0.605895998136695,0.54458381703267,0.999955093218881
"ENSG00000162607",747.265107917822,0.162438099241379,0.424767251403648,0.382416720461856,0.702152290035687,0.999955093218881
"ENSG00000154027",5.54580181594514,-1.90374862462903,1.17983802681686,-1.61356777910036,0.106621210471869,0.999955093218881
"ENSG00000237852",4.87504557376067,-2.44882341442722,1.42571594061377,-1.71760961960838,0.0858678445297444,0.999955093218881
"ENSG00000116675",341.653785604353,-0.776751182064367,0.936605180725451,-0.829326164374546,0.406919869411124,0.999955093218881
